network,config,method,replicate,gt_path,inferred_path,gt_exists,inferred_exists,file_size
Wu_2015,conf_ils_high_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_ils_high_10M/mpsugar/replicate_2/mpsugar_result.tre,True,True,324
Wu_2015,conf_ils_high_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_ils_high_10M/mpsugar/replicate_3/mpsugar_result.tre,True,True,368
Wu_2015,conf_ils_high_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_ils_high_10M/mpsugar/replicate_4/mpsugar_result.tre,True,True,343
Wu_2015,conf_ils_high_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_ils_high_10M/mpsugar/replicate_5/mpsugar_result.tre,True,True,344
Liu_2023,conf_ils_high_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_ils_high_10M/mpsugar/replicate_1/mpsugar_result.tre,True,True,753
Liu_2023,conf_ils_high_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_ils_high_10M/mpsugar/replicate_2/mpsugar_result.tre,True,True,784
Liu_2023,conf_ils_high_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_ils_high_10M/mpsugar/replicate_3/mpsugar_result.tre,True,True,752
Liu_2023,conf_ils_high_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_ils_high_10M/mpsugar/replicate_4/mpsugar_result.tre,True,True,786
Liu_2023,conf_ils_high_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_ils_high_10M/mpsugar/replicate_5/mpsugar_result.tre,True,True,744
Ren_2024,conf_ils_high_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ren_2024.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ren_2024/results/conf_ils_high_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Ren_2024,conf_ils_high_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ren_2024.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ren_2024/results/conf_ils_high_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Ren_2024,conf_ils_high_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ren_2024.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ren_2024/results/conf_ils_high_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Ren_2024,conf_ils_high_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ren_2024.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ren_2024/results/conf_ils_high_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Ren_2024,conf_ils_high_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ren_2024.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ren_2024/results/conf_ils_high_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Marcussen_2011,conf_ils_high_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2011/results/conf_ils_high_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Marcussen_2011,conf_ils_high_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2011/results/conf_ils_high_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Marcussen_2011,conf_ils_high_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2011/results/conf_ils_high_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Marcussen_2011,conf_ils_high_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2011/results/conf_ils_high_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Marcussen_2011,conf_ils_high_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2011/results/conf_ils_high_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Marcussen_2012,conf_ils_high_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2012.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2012/results/conf_ils_high_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Marcussen_2012,conf_ils_high_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2012.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2012/results/conf_ils_high_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Marcussen_2012,conf_ils_high_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2012.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2012/results/conf_ils_high_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Marcussen_2012,conf_ils_high_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2012.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2012/results/conf_ils_high_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Marcussen_2012,conf_ils_high_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2012.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2012/results/conf_ils_high_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Sessa_2012b,conf_ils_high_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Sessa_2012b.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Sessa_2012b/results/conf_ils_high_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Sessa_2012b,conf_ils_high_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Sessa_2012b.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Sessa_2012b/results/conf_ils_high_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Sessa_2012b,conf_ils_high_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Sessa_2012b.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Sessa_2012b/results/conf_ils_high_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Sessa_2012b,conf_ils_high_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Sessa_2012b.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Sessa_2012b/results/conf_ils_high_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Sessa_2012b,conf_ils_high_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Sessa_2012b.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Sessa_2012b/results/conf_ils_high_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Zhao_2021,conf_ils_high_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Zhao_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Zhao_2021/results/conf_ils_high_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Zhao_2021,conf_ils_high_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Zhao_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Zhao_2021/results/conf_ils_high_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Zhao_2021,conf_ils_high_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Zhao_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Zhao_2021/results/conf_ils_high_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Zhao_2021,conf_ils_high_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Zhao_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Zhao_2021/results/conf_ils_high_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Zhao_2021,conf_ils_high_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Zhao_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Zhao_2021/results/conf_ils_high_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Hori_2014,conf_ils_high_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Hori_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Hori_2014/results/conf_ils_high_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Hori_2014,conf_ils_high_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Hori_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Hori_2014/results/conf_ils_high_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Hori_2014,conf_ils_high_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Hori_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Hori_2014/results/conf_ils_high_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Hori_2014,conf_ils_high_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Hori_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Hori_2014/results/conf_ils_high_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Hori_2014,conf_ils_high_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Hori_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Hori_2014/results/conf_ils_high_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Marcussen_2015,conf_ils_high_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2015/results/conf_ils_high_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Marcussen_2015,conf_ils_high_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2015/results/conf_ils_high_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Marcussen_2015,conf_ils_high_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2015/results/conf_ils_high_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Marcussen_2015,conf_ils_high_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2015/results/conf_ils_high_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Marcussen_2015,conf_ils_high_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2015/results/conf_ils_high_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Shahrestani_2015,conf_ils_high_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Shahrestani_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Shahrestani_2015/results/conf_ils_high_10M/mpsugar/replicate_1/mpsugar_result.tre,True,True,168
Shahrestani_2015,conf_ils_high_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Shahrestani_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Shahrestani_2015/results/conf_ils_high_10M/mpsugar/replicate_2/mpsugar_result.tre,True,True,158
Shahrestani_2015,conf_ils_high_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Shahrestani_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Shahrestani_2015/results/conf_ils_high_10M/mpsugar/replicate_3/mpsugar_result.tre,True,True,159
Shahrestani_2015,conf_ils_high_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Shahrestani_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Shahrestani_2015/results/conf_ils_high_10M/mpsugar/replicate_4/mpsugar_result.tre,True,True,155
Shahrestani_2015,conf_ils_high_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Shahrestani_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Shahrestani_2015/results/conf_ils_high_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Morales-Briones_2021,conf_ils_high_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Morales-Briones_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Morales-Briones_2021/results/conf_ils_high_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Morales-Briones_2021,conf_ils_high_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Morales-Briones_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Morales-Briones_2021/results/conf_ils_high_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Morales-Briones_2021,conf_ils_high_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Morales-Briones_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Morales-Briones_2021/results/conf_ils_high_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Morales-Briones_2021,conf_ils_high_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Morales-Briones_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Morales-Briones_2021/results/conf_ils_high_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Morales-Briones_2021,conf_ils_high_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Morales-Briones_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Morales-Briones_2021/results/conf_ils_high_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Soza_2014,conf_ils_high_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Soza_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Soza_2014/results/conf_ils_high_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Soza_2014,conf_ils_high_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Soza_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Soza_2014/results/conf_ils_high_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Soza_2014,conf_ils_high_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Soza_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Soza_2014/results/conf_ils_high_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Soza_2014,conf_ils_high_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Soza_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Soza_2014/results/conf_ils_high_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Soza_2014,conf_ils_high_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Soza_2014.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Soza_2014/results/conf_ils_high_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Bendiksby_2011,conf_ils_high_10M,padre,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Bendiksby_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Bendiksby_2011/results/conf_ils_high_10M/padre/replicate_1/padre_result.tre,True,False,0
Bendiksby_2011,conf_ils_high_10M,padre,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Bendiksby_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Bendiksby_2011/results/conf_ils_high_10M/padre/replicate_2/padre_result.tre,True,False,0
Bendiksby_2011,conf_ils_high_10M,padre,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Bendiksby_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Bendiksby_2011/results/conf_ils_high_10M/padre/replicate_3/padre_result.tre,True,False,0
Bendiksby_2011,conf_ils_high_10M,padre,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Bendiksby_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Bendiksby_2011/results/conf_ils_high_10M/padre/replicate_4/padre_result.tre,True,False,0
Bendiksby_2011,conf_ils_high_10M,padre,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Bendiksby_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Bendiksby_2011/results/conf_ils_high_10M/padre/replicate_5/padre_result.tre,True,False,0
Koenen_2020,conf_ils_high_10M,padre,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Koenen_2020.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Koenen_2020/results/conf_ils_high_10M/padre/replicate_1/padre_result.tre,True,False,0
Koenen_2020,conf_ils_high_10M,padre,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Koenen_2020.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Koenen_2020/results/conf_ils_high_10M/padre/replicate_2/padre_result.tre,True,False,0
Koenen_2020,conf_ils_high_10M,padre,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Koenen_2020.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Koenen_2020/results/conf_ils_high_10M/padre/replicate_3/padre_result.tre,True,False,0
Koenen_2020,conf_ils_high_10M,padre,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Koenen_2020.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Koenen_2020/results/conf_ils_high_10M/padre/replicate_4/padre_result.tre,True,False,0
Koenen_2020,conf_ils_high_10M,padre,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Koenen_2020.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Koenen_2020/results/conf_ils_high_10M/padre/replicate_5/padre_result.tre,True,False,0
